"Jordbruk, skogbruk og fiske",03
Kombinerte tjenester tilknyttet eiendomsdrift,81.109
Kombinerte tjenester tilknyttet eiendomsdrift,81.101
Rengjøring av bygninger,81.210
Utvendig rengjøring av bygninger og industriell rengjøring,81.220
Annen rengjøringsvirksomhet,81.299
Beplantning av hager og parkanlegg,81.300
Kombinerte kontortjenester,82.110
"Fotokopiering, forberedelse av dokumenter og andre spesialiserte kontortjenester",82.190
Telefonvakttjenester og telefonsalg,82.201
Telefonvakttjenester og telefonsalg,82.202
"Kongress-, messe- og utstillingsvirksomhet",82.300
Inkasso- og kredittopplysningsvirksomhet,82.910
Pakkevirksomhet,82.920
Annen forretningsmessig tjenesteyting ikke nevnt annet sted,82.990
Generell offentlig administrasjon,84.110
"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern",84.120
Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked,84.130
Utenrikssaker,84.210
Forsvar,84.220
Retts- og fengselsvesen,84.230
Politi- og påtalemyndighet,84.240
Brannvern,84.250
Trygdeordninger underlagt offentlig forvaltning,84.300
Førskoleundervisning,85.100
Grunnskoleundervisning,85.203
Grunnskoleundervisning,85.202
Grunnskoleundervisning,85.201
Videregående opplæring innen allmennfaglige studieretninger,85.310
Videregående opplæring innen tekniske og andre yrkesfaglige studieretninger,85.320
Undervisning ved fagskoler,85.410
Undervisning på universitets- og høgskolenivå,85.429
Undervisning på universitets- og høgskolenivå,85.422
Undervisning på universitets- og høgskolenivå,85.421
Undervisning på universitets- og høgskolenivå,85.423
Undervisning innen idrett og rekreasjon,85.510
Undervisning innen kultur,85.529
Undervisning innen kultur,85.522
Undervisning innen kultur,85.521
Trafikkskoleundervisning,85.530
Annen undervisning ikke nevnt annet sted,85.599
Annen undervisning ikke nevnt annet sted,85.594
Annen undervisning ikke nevnt annet sted,85.595
Annen undervisning ikke nevnt annet sted,85.596
Annen undervisning ikke nevnt annet sted,85.592
Annen undervisning ikke nevnt annet sted,85.591
Tjenester tilknyttet undervisning,85.609
Sykehustjenester,86.103
Sykehustjenester,86.104
Sykehustjenester,86.102
Sykehustjenester,86.105
Sykehustjenester,86.101
Sykehustjenester,86.107
Sykehustjenester,86.106
Legetjeneste,86.211
Legetjeneste,86.212
Spesialisert legetjeneste,86.224
Spesialisert legetjeneste,86.223
Spesialisert legetjeneste,86.222
Spesialisert legetjeneste,86.221
Spesialisert legetjeneste,86.225
Tannhelsetjenester,86.230
Andre helsetjenester,86.903
Andre helsetjenester,86.904
Andre helsetjenester,86.906
Andre helsetjenester,86.909
Andre helsetjenester,86.901
Pleie- og omsorgstjenester i institusjon,87.101
Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.301
Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.305
Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.302
Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.304
Institusjoner og bofellesskap innen omsorg for eldre og funksjonshemmede,87.303
Andre omsorgsinstitusjoner,87.909
Andre omsorgsinstitusjoner,87.901
Sosialtjenester uten botilbud for eldre og funksjonshemmede,88.102
Sosialtjenester uten botilbud for eldre og funksjonshemmede,88.103
Sosialtjenester uten botilbud for eldre og funksjonshemmede,88.101
Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.993
Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.994
Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.991
Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.997
Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.998
Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.992
Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.995
Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.996
Utøvende kunstnere og underholdningsvirksomhet,90.019
Utøvende kunstnere og underholdningsvirksomhet,90.012
Utøvende kunstnere og underholdningsvirksomhet,90.011
Tjenester tilknyttet underholdningsvirksomhet,90.020
Selvstendig kunstnerisk virksomhet,90.039
Selvstendig kunstnerisk virksomhet,90.033
Selvstendig kunstnerisk virksomhet,90.034
Selvstendig kunstnerisk virksomhet,90.031
Selvstendig kunstnerisk virksomhet,90.035
Selvstendig kunstnerisk virksomhet,90.032
Drift av lokaler tilknyttet kunstnerisk virksomhet,90.040
Drift av biblioteker og arkiver,91.011
Drift av biblioteker og arkiver,91.012
Drift av biblioteker og arkiver,91.013
Drift av museer,91.021
Drift av museer,91.029
Drift av museer,91.022
Drift av museer,91.023
Drift av historiske steder og bygninger og lignende severdigheter,91.030
Drift av botaniske og zoologiske hager og naturreservater,91.040
Lotteri og totalisatorspill,92.000
Drift av idrettsanlegg,93.110
Idrettslag og -klubber,93.120
Treningssentre,93.130
Andre sportsaktiviteter,93.190
Drift av fornøyelses- og temaparker,93.210
Andre fritidsaktiviteter,93.292
Andre fritidsaktiviteter,93.299
Andre fritidsaktiviteter,93.291
Næringslivs- og arbeidsgiverorganisasjoner,94.110
Yrkessammenslutninger,94.120
Arbeidstakerorganisasjoner,94.200
Religiøse organisasjoner,94.910
Partipolitiske organisasjoner,94.920
Aktiviteter i andre medlemsorganisasjoner ikke nevnt annet sted,94.991
Reparasjon av datamaskiner og tilleggsutstyr,95.110
Reparasjon av kommunikasjonsutstyr,95.120
Reparasjon av elektronikk til husholdningsbruk,95.210
Reparasjon av husholdningsvarer og hageredskaper,95.220
Reparasjon av skotøy og lærvarer,95.230
Reparasjon av møbler og boliginnredning,95.240
"Reparasjon av ur, gull- og sølvvarer",95.250
Reparasjon av andre husholdningsvarer og varer til personlig bruk,95.290
Vaskeri- og renserivirksomhet,96.010
Frisering og annen skjønnhetspleie,96.020
Begravelsesbyråvirksomhet og drift av kirkegårder og krematorier,96.030
Virksomhet knyttet til kroppspleie og fysisk velvære,96.040
Personlig tjenesteyting ikke nevnt annet sted,96.090
Lønnet arbeid i private husholdninger,97.000
Internasjonale organisasjoner og organer,99.000
"Elektrisitets-, gass-, damp- og varmtvannsforsyning",35
Omsetning og drift av fast eiendom,68
"Faglig, vitenskapelig og teknisk tjenesteyting",73
"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84
Undervisning,85
Helse- og sosialtjenester,88
Lønnet arbeid i private husholdninger,97
Internasjonale organisasjoner og organer,99
"Jordbruk og tjenester tilknyttet jordbruk, jakt og viltstell",01.5
"Jordbruk og tjenester tilknyttet jordbruk, jakt og viltstell",01.3
"Jordbruk og tjenester tilknyttet jordbruk, jakt og viltstell",01.7
Skogbruk og tjenester tilknyttet skogbruk,02.1
Skogbruk og tjenester tilknyttet skogbruk,02.2
Skogbruk og tjenester tilknyttet skogbruk,02.4
Bryting av steinkull og brunkull,05.2
Bryting av steinkull og brunkull,05.1
Utvinning av råolje og naturgass,06.2
Utvinning av råolje og naturgass,06.1
Bryting av metallholdig malm,07.2
Bryting av metallholdig malm,07.1
Bryting og bergverksdrift ellers,08.1
Bryting og bergverksdrift ellers,08.9
Tjenester tilknyttet bergverksdrift og utvinning,09.9
Tjenester tilknyttet bergverksdrift og utvinning,09.1
Produksjon av nærings- og nytelsesmidler,10.5
Produksjon av nærings- og nytelsesmidler,10.9
Produksjon av nærings- og nytelsesmidler,10.1
Produksjon av nærings- og nytelsesmidler,10.2
Produksjon av nærings- og nytelsesmidler,10.3
Produksjon av drikkevarer,11.0
Produksjon av tobakksvarer,12.0
Produksjon av tekstiler,13.3
Produksjon av tekstiler,13.2
Produksjon av tekstiler,13.1
Produksjon av klær,14.2
Produksjon av klær,14.3
Produksjon av lær og lærvarer,15.2
"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.1
Produksjon av papir og papirvarer,17.2
Produksjon av papir og papirvarer,17.1
Trykking og reproduksjon av innspilte opptak,18.2
Produksjon av kull- og raffinerte petroleumsprodukter,19.1
Produksjon av kull- og raffinerte petroleumsprodukter,19.2
Produksjon av kjemikalier og kjemiske produkter,20.1
Produksjon av kjemikalier og kjemiske produkter,20.3
Produksjon av kjemikalier og kjemiske produkter,20.2
Produksjon av kjemikalier og kjemiske produkter,20.4
Produksjon av kjemikalier og kjemiske produkter,20.6
Produksjon av farmasøytiske råvarer og preparater,21.2
Produksjon av farmasøytiske råvarer og preparater,21.1
Produksjon av andre ikke-metallholdige mineralprodukter,23.6
Produksjon av andre ikke-metallholdige mineralprodukter,23.2
Produksjon av andre ikke-metallholdige mineralprodukter,23.5
Produksjon av andre ikke-metallholdige mineralprodukter,23.7
Produksjon av metaller,24.4
"Produksjon av metallvarer, unntatt maskiner og utstyr",25.4
Produksjon av datamaskiner og elektroniske og optiske produkter,26.7
Produksjon av datamaskiner og elektroniske og optiske produkter,26.3
Produksjon av datamaskiner og elektroniske og optiske produkter,26.6
Produksjon av datamaskiner og elektroniske og optiske produkter,26.8
Produksjon av datamaskiner og elektroniske og optiske produkter,26.4
Produksjon av datamaskiner og elektroniske og optiske produkter,26.1
Produksjon av datamaskiner og elektroniske og optiske produkter,26.2
Produksjon av elektrisk utstyr,27.2
Produksjon av elektrisk utstyr,27.9
Produksjon av elektrisk utstyr,27.4
"Produksjon av maskiner og utstyr til generell bruk, ikke nevnt annet sted",28.1
"Produksjon av maskiner og utstyr til generell bruk, ikke nevnt annet sted",28.2
Produksjon av motorvogner og tilhengere,29.2
Produksjon av motorvogner og tilhengere,29.3
Produksjon av motorvogner og tilhengere,29.1
Produksjon av andre transportmidler,30.3
Produksjon av andre transportmidler,30.4
Produksjon av andre transportmidler,30.2
Produksjon av møbler,31.0
Annen industriproduksjon,32.9
Annen industriproduksjon,32.3
Annen industriproduksjon,32.2
Annen industriproduksjon,32.4
Annen industriproduksjon,32.5
Reparasjon og installasjon av maskiner og utstyr,33.2
"Elektrisitets-, gass-, damp- og varmtvannsforsyning",35.3
"Uttak fra kilde, rensing og distribusjon av vann",36.0
Oppsamling og behandling av avløpsvann,37.0
"Innsamling, behandling, disponering og gjenvinning av avfall",38.3
"Miljørydding, miljørensing og lignende virksomhet",39.0
Oppføring av bygninger,41.1
Anleggsvirksomhet,42.2
Anleggsvirksomhet,42.1
Anleggsvirksomhet,42.9
Spesialisert bygge- og anleggsvirksomhet,43.9
Spesialisert bygge- og anleggsvirksomhet,43.3
Handel med og reparasjon av motorvogner,45.2
Handel med og reparasjon av motorvogner,45.4
Handel med og reparasjon av motorvogner,45.1
"Agentur- og engroshandel, unntatt med motorvogner",46.3
"Agentur- og engroshandel, unntatt med motorvogner",46.2
"Detaljhandel, unntatt med motorvogner",47.3
"Detaljhandel, unntatt med motorvogner",47.2
Landtransport og rørtransport,49.5
Landtransport og rørtransport,49.1
Landtransport og rørtransport,49.2
Lufttransport,51.1
Lufttransport,51.2
Lagring og andre tjenester tilknyttet transport,52.1
Post og distribusjonsvirksomhet,53.1
Post og distribusjonsvirksomhet,53.2
Overnattingsvirksomhet,55.2
Overnattingsvirksomhet,55.9
Overnattingsvirksomhet,55.1
Overnattingsvirksomhet,55.3
Serveringsvirksomhet,56.3
Serveringsvirksomhet,56.1
Forlagsvirksomhet,58.2
"Film-, video- og fjernsynsprogramproduksjon, utgivelse av musikk- og lydopptak",59.2
Radio- og fjernsynskringkasting,60.2
Radio- og fjernsynskringkasting,60.1
Telekommunikasjon,61.9
Telekommunikasjon,61.3
Telekommunikasjon,61.1
Telekommunikasjon,61.2
Tjenester tilknyttet informasjonsteknologi,62.0
Finansieringsvirksomhet,64.2
Finansieringsvirksomhet,64.3
"Forsikringsvirksomhet og pensjonskasser, unntatt trygdeordninger underlagt offentlig forvaltning",65.2
"Forsikringsvirksomhet og pensjonskasser, unntatt trygdeordninger underlagt offentlig forvaltning",65.3
Tjenester tilknyttet finansierings- og forsikringsvirksomhet,66.3
Omsetning og drift av fast eiendom,68.1
Omsetning og drift av fast eiendom,68.2
Omsetning og drift av fast eiendom,68.3
Juridisk og regnskapsmessig tjenesteyting,69.1
Juridisk og regnskapsmessig tjenesteyting,69.2
"Hovedkontortjenester, administrativ rådgivning",70.1
"Hovedkontortjenester, administrativ rådgivning",70.2
"Arkitektvirksomhet og teknisk konsulentvirksomhet, og teknisk prøving og analyse",71.2
Forskning og utviklingsarbeid,72.2
Annonse- og reklamevirksomhet og markedsundersøkelser,73.2
Annonse- og reklamevirksomhet og markedsundersøkelser,73.1
"Annen faglig, vitenskapelig og teknisk virksomhet",74.2
"Annen faglig, vitenskapelig og teknisk virksomhet",74.1
"Annen faglig, vitenskapelig og teknisk virksomhet",74.9
"Annen faglig, vitenskapelig og teknisk virksomhet",74.3
Veterinærtjenester,75.0
Utleie- og leasingvirksomhet,77.3
Utleie- og leasingvirksomhet,77.4
Utleie- og leasingvirksomhet,77.1
Arbeidskrafttjenester,78.1
Arbeidskrafttjenester,78.2
Arbeidskrafttjenester,78.3
Reisebyrå- og reisearrangørvirksomhet og tilknyttede tjenester,79.9
Vakttjeneste og etterforsking,80.3
Vakttjeneste og etterforsking,80.2
Vakttjeneste og etterforsking,80.1
Tjenester tilknyttet eiendomsdrift,81.3
Tjenester tilknyttet eiendomsdrift,81.1
Annen forretningsmessig tjenesteyting,82.3
Annen forretningsmessig tjenesteyting,82.9
Annen forretningsmessig tjenesteyting,82.2
"Offentlig administrasjon og forsvar, og trygdeordninger underlagt offentlig forvaltning",84.3
Undervisning,85.6
Undervisning,85.1
Undervisning,85.2
Helsetjenester,86.9
Helsetjenester,86.1
Pleie- og omsorgstjenester i institusjon,87.1
Pleie- og omsorgstjenester i institusjon,87.2
Pleie- og omsorgstjenester i institusjon,87.9
Pleie- og omsorgstjenester i institusjon,87.3
Sosiale omsorgstjenester uten botilbud,88.9
Sosiale omsorgstjenester uten botilbud,88.1
"Drift av biblioteker, arkiver, museer og annen kulturvirksomhet",91.0
Lotteri og totalisatorspill,92.0
Aktiviteter i medlemsorganisasjoner,94.2
Annen personlig tjenesteyting,96.0
Lønnet arbeid i private husholdninger,97.0
Internasjonale organisasjoner og organer,99.0
Dyrking av ettårige vekster,01.12
Produksjon av drikkevarer,11.06
"Handel med deler og utstyr til motorvogner, unntatt motorsykler",45.31
Engroshandel med jordbruksråvarer og levende dyr,46.23
Engroshandel med jordbruksråvarer og levende dyr,46.24
Engroshandel med nærings- og nytelsesmidler,46.39
Engroshandel med nærings- og nytelsesmidler,46.37
Engroshandel med nærings- og nytelsesmidler,46.32
Engroshandel med nærings- og nytelsesmidler,46.35
Engroshandel med husholdningsvarer og varer til personlig bruk,46.48
Engroshandel med andre maskiner og annet utstyr,46.63
Butikkhandel med nærings- og nytelsesmidler i spesialforretninger,47.24
Butikkhandel med IKT-utstyr i spesialforretninger,47.42
Annen butikkhandel i spesialforretninger,47.74
Annen butikkhandel i spesialforretninger,47.76
Annen butikkhandel i spesialforretninger,47.77
Torghandel,47.82
Oversettelses- og tolkevirksomhet,74.30
Undervisning i høyere utdanning,85.42
Dyrking av ris,01.120
Ferskvannsbasert akvakultur,03.223
"Bryting av stein til bygge- og anleggsvirksomhet, kalkstein, gips, kritt og skifer",08.113
"Bryting av stein til bygge- og anleggsvirksomhet, kalkstein, gips, kritt og skifer",08.112
Bearbeiding og konservering av fjørfekjøtt,10.120
"Bearbeiding og konservering av fisk, skalldyr og bløtdyr",10.202
"Bearbeiding og konservering av fisk, skalldyr og bløtdyr",10.201
"Bearbeiding og konservering av fisk, skalldyr og bløtdyr",10.203
"Produksjon av makaroni, nudler, couscous og lignende pastavarer",10.730
Produksjon av malt,11.060
"Produksjon av jern og stål, samt ferrolegeringer",24.101
"Produksjon av jern og stål, samt ferrolegeringer",24.102
Produksjon av løfte- og håndteringsutstyr,28.221
Bygging av skip og flytende materiell,30.111
Bygging av skip og flytende materiell,30.115
Bygging av skip og flytende materiell,30.116
Produksjon av elektrisitet,35.113
Produksjon av elektrisitet,35.111
Produksjon av elektrisitet,35.112
Produksjon av elektrisitet,35.114
Utvikling av byggeprosjekter,41.109
Utvikling av byggeprosjekter,41.101
"Agentur- og engroshandel med deler og utstyr til motorvogner, unntatt motorsykler",45.310
"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",45.401
"Handel med motorsykler, deler og utstyr. Vedlikehold og reparasjon av motorsykler",45.403
Engroshandel med levende dyr,46.230
"Engroshandel med huder, skinn og lær",46.240
Engroshandel med kjøtt og kjøttvarer,46.320
Engroshandel med drikkevarer,46.349
Engroshandel med drikkevarer,46.341
Engroshandel med tobakksvarer,46.350
"Engroshandel med kaffe, te, kakao og krydder",46.370
"Engroshandel med andre næringsmidler, herunder fisk, skalldyr og bløtdyr",46.381
Engroshandel med bredt utvalg av nærings- og nytelsesmidler,46.390
Engroshandel med klær og skotøy,46.422
Engroshandel med elektriske husholdningsapparater,46.434
Engroshandel med elektriske husholdningsapparater,46.435
"Engroshandel med kjøkkenutstyr, glass, steintøy og rengjøringsmidler",46.441
"Engroshandel med møbler, gulvbelegg, gulvtepper og belysningsutstyr",46.472
"Engroshandel med klokker, ur, gull- og sølvvarer",46.482
"Engroshandel med klokker, ur, gull- og sølvvarer",46.481
Engroshandel med husholdningsvarer og varer til personlig bruk ellers,46.492
Engroshandel med husholdningsvarer og varer til personlig bruk ellers,46.493
Engroshandel med husholdningsvarer og varer til personlig bruk ellers,46.494
Engroshandel med husholdningsvarer og varer til personlig bruk ellers,46.495
Engroshandel med husholdningsvarer og varer til personlig bruk ellers,46.491
"Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet",46.630
Engroshandel med maskiner og utstyr ellers,46.692
"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",46.731
"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",46.733
"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",46.732
Engroshandel med innsatsvarer ellers,46.761
Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,47.111
"Butikkhandel med bakervarer, konditorvarer og sukkervarer",47.241
Butikkhandel med drikkevarer,47.259
Butikkhandel med drikkevarer,47.251
Butikkhandel med nærings- og nytelsesmidler ellers,47.291
Butikkhandel med nærings- og nytelsesmidler ellers,47.292
Butikkhandel med telekommunikasjonsutstyr,47.420
"Butikkhandel med jernvarer, fargevarer og glass",47.524
"Butikkhandel med tapeter, gulvtepper og gardiner",47.531
"Butikkhandel med tapeter, gulvtepper og gardiner",47.532
"Butikkhandel med tapeter, gulvtepper og gardiner",47.533
"Butikkhandel med møbler, belysningsutstyr og andre innredningsartikler",47.593
"Butikkhandel med møbler, belysningsutstyr og andre innredningsartikler",47.592
"Butikkhandel med møbler, belysningsutstyr og andre innredningsartikler",47.591
Butikkhandel med skotøy og lærvarer,47.721
Butikkhandel med skotøy og lærvarer,47.722
Butikkhandel med medisinske og ortopediske artikler,47.740
"Butikkhandel med blomster og planter, kjæledyr og fôrvarer til kjæledyr",47.761
"Butikkhandel med blomster og planter, kjæledyr og fôrvarer til kjæledyr",47.762
"Butikkhandel med ur, gull- og sølvvarer",47.771
Annen butikkhandel med andre nye varer i spesialforretninger,47.782
Annen butikkhandel med andre nye varer i spesialforretninger,47.781
Butikkhandel med brukte varer,47.791
Butikkhandel med brukte varer,47.792
"Torghandel med tekstiler, klær, skotøy og utstyrsvarer",47.820
Postordrehandel og handel via Internett,47.916
Postordrehandel og handel via Internett,47.913
Postordrehandel og handel via Internett,47.912
Postordrehandel og handel via Internett,47.911
Postordrehandel og handel via Internett,47.919
Postordrehandel og handel via Internett,47.917
Postordrehandel og handel via Internett,47.915
Postordrehandel og handel via Internett,47.914
Andre tjenester tilknyttet landtransport,52.212
Andre tjenester tilknyttet sjøtransport,52.222
Hotellvirksomhet,55.102
Hotellvirksomhet,55.101
Utleie av egen eller leid fast eiendom,68.201
"Regnskap, revisjon og skatterådgivning",69.202
"Regnskap, revisjon og skatterådgivning",69.203
"Regnskap, revisjon og skatterådgivning",69.201
Oversettelses- og tolkevirksomhet,74.300
"Annen faglig, vitenskapelig og teknisk virksomhet",74.902
Annen rengjøringsvirksomhet,81.291
Undervisning på universitets- og høgskolenivå,85.424
Annen undervisning ikke nevnt annet sted,85.593
Tjenester tilknyttet undervisning,85.601
Andre helsetjenester,86.902
Andre helsetjenester,86.905
Andre helsetjenester,86.907
Pleie- og omsorgstjenester i institusjon,87.102
"Institusjoner og bofellesskap innen omsorg for psykisk utviklingshemmede, psykisk helsearbeid og rusmiddelomsorg",87.202
"Institusjoner og bofellesskap innen omsorg for psykisk utviklingshemmede, psykisk helsearbeid og rusmiddelomsorg",87.201
"Institusjoner og bofellesskap innen omsorg for psykisk utviklingshemmede, psykisk helsearbeid og rusmiddelomsorg",87.203
Sosialtjenester uten botilbud for barn og ungdom,88.913
Sosialtjenester uten botilbud for barn og ungdom,88.912
Sosialtjenester uten botilbud for barn og ungdom,88.914
Sosialtjenester uten botilbud for barn og ungdom,88.911
Andre sosialtjenester uten botilbud ikke nevnt annet sted,88.999
Aktiviteter i andre medlemsorganisasjoner ikke nevnt annet sted,94.992
